revenu_mensuel,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,age_rh,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,tranche_distance_domicile_travail
7.831220214604293,Consulting,Assistant de Direction,1,5,5,3,25-34,1,3,1,3,2,3,3,Non,11 %,0,3,2,2,Infra & Cloud,Occasionnel,0,3,0-4 km
8.798454696065095,Consulting,Manager,1,6,6,0,25-34,3,3,2,4,2,3,3,Oui,11 %,0,2,2,3,Infra & Cloud,Occasionnel,1,0,5-9 km
9.812796687251625,Consulting,Directeur Technique,6,25,1,0,45-59,4,2,5,4,3,4,3,Non,12 %,0,0,3,3,Infra & Cloud,Occasionnel,0,0,0-4 km
9.688126141663973,Consulting,Directeur Technique,3,9,7,7,25-34,4,2,4,4,2,2,3,Non,14 %,0,2,2,3,Infra & Cloud,Occasionnel,1,7,0-4 km
7.857867559331803,Consulting,Assistant de Direction,0,2,1,0,25-34,3,4,1,3,4,2,3,Non,17 %,0,0,5,3,Entrepreunariat,Occasionnel,0,0,20-29 km
9.809945808127765,Commercial,Senior Manager,7,26,22,9,35-44,2,3,5,2,3,3,3,Non,11 %,0,1,5,3,Marketing,Occasionnel,3,10,5-9 km
9.033722518098907,Commercial,Cadre Commercial,0,10,9,8,25-34,4,4,3,3,4,3,3,Oui,14 %,0,2,3,5,Marketing,Occasionnel,0,8,10-14 km
8.00469951054955,Consulting,Assistant de Direction,1,1,1,0,18-24,2,4,1,4,4,3,3,Oui,12 %,0,0,2,3,Infra & Cloud,Occasionnel,0,1,20-29 km
7.1098794630722715,Consulting,Assistant de Direction,1,1,1,0,18-24,4,3,1,3,4,3,4,Non,22 %,0,1,2,2,Infra & Cloud,Occasionnel,0,1,0-4 km
7.020190708311925,Commercial,Représentant Commercial,1,1,1,0,25-34,3,1,1,4,4,3,3,Oui,14 %,1,0,4,1,Infra & Cloud,Frequent,1,0,20-29 km
7.964155718840937,Consulting,Assistant de Direction,1,8,8,5,25-34,3,3,1,4,2,2,4,Oui,20 %,0,0,2,2,Infra & Cloud,Occasionnel,2,2,0-4 km
9.842941052668094,Commercial,Senior Manager,2,26,24,10,45-59,1,1,5,2,1,3,3,Oui,16 %,1,0,2,3,Marketing,Occasionnel,1,11,0-4 km
9.516206114861593,Consulting,Manager,1,34,33,9,45-59,4,2,4,2,4,3,3,Oui,15 %,0,1,3,1,Transformation Digitale,Aucun,15,0,5-9 km
7.873217054862741,Consulting,Consultant,1,2,2,2,18-24,1,2,1,3,3,1,4,Non,20 %,1,0,2,2,Infra & Cloud,Frequent,2,2,10-14 km
9.84108009240751,Commercial,Senior Manager,2,26,11,4,45-59,4,2,5,2,3,3,3,Non,14 %,0,1,2,2,Marketing,Occasionnel,0,8,0-4 km
8.420462002456466,Commercial,Cadre Commercial,0,4,3,2,25-34,3,3,2,1,4,3,3,Oui,12 %,0,0,3,3,Marketing,Occasionnel,0,2,0-4 km
9.895858525371636,Commercial,Senior Manager,4,31,29,10,45-59,4,3,5,2,1,2,4,Oui,24 %,0,1,5,3,Infra & Cloud,Frequent,11,10,5-9 km
9.26036786557583,Consulting,Tech Lead,6,25,9,7,45-59,4,3,3,4,4,2,3,Non,12 %,0,0,6,4,Transformation Digitale,Occasionnel,5,4,15-19 km
8.399535147948004,Consulting,Consultant,4,15,11,8,25-34,3,3,2,2,3,4,3,Non,13 %,0,2,2,3,Transformation Digitale,Frequent,5,10,15-19 km
7.675546002537848,Consulting,Consultant,0,5,4,2,25-34,4,3,1,3,3,2,3,Oui,11 %,0,0,2,4,Transformation Digitale,Frequent,0,2,0-4 km
9.862196698118247,Consulting,Senior Manager,1,26,25,9,35-44,3,4,5,1,4,2,3,Non,14 %,0,2,4,2,Infra & Cloud,Occasionnel,14,13,0-4 km
8.409830673087738,Ressources Humaines,Ressources Humaines,4,14,10,9,25-34,3,2,2,2,4,4,3,Non,11 %,0,2,5,3,Infra & Cloud,Frequent,1,8,10-14 km
8.162516250140179,Consulting,Assistant de Direction,0,4,3,2,35-44,3,3,1,3,4,3,3,Oui,14 %,0,0,3,1,Infra & Cloud,Occasionnel,2,2,5-9 km
7.771910256435763,Consulting,Assistant de Direction,6,18,1,0,35-44,2,4,2,2,4,3,3,Oui,16 %,0,0,2,4,Transformation Digitale,Occasionnel,0,0,5-9 km
9.23327534325868,Commercial,Cadre Commercial,3,23,21,7,35-44,4,2,3,4,4,4,3,Non,14 %,0,0,3,4,Marketing,Occasionnel,15,17,0-4 km
8.596189197642735,Consulting,Tech Lead,9,18,16,14,35-44,3,3,2,2,4,3,3,Oui,11 %,0,0,2,4,Infra & Cloud,Occasionnel,5,12,0-4 km
8.984568369308281,Consulting,Manager,1,10,10,7,35-44,1,3,3,4,4,3,3,Non,11 %,1,1,2,3,Transformation Digitale,Occasionnel,0,5,15-19 km
8.260492856573185,Consulting,Consultant,1,2,2,2,25-34,4,2,1,4,2,3,3,Oui,12 %,0,1,2,3,Infra & Cloud,Frequent,2,2,0-4 km
7.951207156472972,Consulting,Consultant,0,8,7,0,45-59,2,2,1,3,2,2,3,Non,14 %,0,0,6,2,Transformation Digitale,Frequent,7,7,5-9 km
8.454466361507933,Consulting,Tech Lead,7,10,8,4,25-34,3,3,2,3,3,3,3,Oui,18 %,0,0,3,2,Transformation Digitale,Aucun,1,7,5-9 km
8.113726085970747,Consulting,Consultant,3,10,7,7,25-34,2,3,1,3,1,3,3,Oui,13 %,1,2,2,3,Entrepreunariat,Occasionnel,7,7,5-9 km
7.640603826393634,Consulting,Assistant de Direction,2,5,3,2,25-34,4,3,1,1,2,2,3,Non,11 %,0,0,2,3,Entrepreunariat,Occasionnel,1,2,0-4 km
7.64826303090192,Consulting,Assistant de Direction,1,2,2,2,25-34,4,3,1,2,4,2,3,Non,18 %,0,0,3,3,Transformation Digitale,Occasionnel,2,1,0-4 km
8.733916174927524,Commercial,Cadre Commercial,1,10,10,7,25-34,3,4,2,4,3,4,3,Non,15 %,0,2,4,3,Transformation Digitale,Occasionnel,0,8,5-9 km
9.801565562810744,Consulting,Senior Manager,3,22,0,0,45-59,2,3,5,2,3,3,4,Non,22 %,0,0,4,3,Transformation Digitale,Frequent,0,0,20-29 km
9.748236267264836,Consulting,Senior Manager,6,21,19,9,35-44,3,2,4,2,4,3,3,Oui,13 %,0,2,4,4,Transformation Digitale,Occasionnel,15,2,10-14 km
7.771910256435763,Consulting,Assistant de Direction,1,2,2,2,45-59,1,3,1,3,4,3,3,Non,12 %,0,2,3,4,Infra & Cloud,Occasionnel,2,2,20-29 km
8.493719835230594,Consulting,Consultant,1,10,10,4,25-34,4,3,2,3,1,3,3,Non,18 %,1,1,3,2,Infra & Cloud,Occasionnel,1,1,5-9 km
8.270013062273787,Consulting,Assistant de Direction,0,6,5,2,35-44,3,3,1,1,1,3,3,Non,13 %,1,0,2,3,Transformation Digitale,Occasionnel,0,3,20-29 km
8.439880088313567,Consulting,Consultant,0,10,9,2,25-34,1,2,2,4,1,3,3,Non,12 %,0,1,6,3,Entrepreunariat,Occasionnel,6,7,5-9 km
8.867145589594143,Consulting,Manager,3,10,7,7,35-44,4,3,3,3,1,3,3,Non,12 %,0,0,0,4,Entrepreunariat,Occasionnel,1,7,10-14 km
8.138564737261632,Ressources Humaines,Ressources Humaines,6,10,7,6,45-59,4,3,1,1,3,4,3,Non,12 %,0,0,3,2,Infra & Cloud,Occasionnel,5,7,0-4 km
8.80612448326845,Consulting,Consultant,0,10,9,8,25-34,3,1,2,4,1,3,3,Non,11 %,0,3,6,3,Infra & Cloud,Aucun,7,5,0-4 km
9.733944008101389,Consulting,Directeur Technique,4,25,3,2,45-59,4,3,4,1,2,3,3,Oui,11 %,0,0,2,3,Infra & Cloud,Occasionnel,1,2,20-29 km
9.115480090952223,Commercial,Cadre Commercial,2,9,5,4,35-44,4,2,3,2,3,3,3,Oui,12 %,1,0,2,4,Marketing,Occasionnel,1,0,20-29 km
9.041566627727496,Commercial,Cadre Commercial,9,10,8,7,45-59,2,3,3,2,3,2,3,Oui,19 %,1,0,2,3,Infra & Cloud,Occasionnel,7,7,5-9 km
9.385721231090805,Consulting,Senior Manager,1,9,9,1,25-34,2,3,3,1,4,3,4,Oui,23 %,0,2,2,4,Transformation Digitale,Occasionnel,0,8,15-19 km
8.419580362549237,Consulting,Tech Lead,0,9,8,7,35-44,1,3,2,3,1,3,3,Non,11 %,0,0,6,2,Infra & Cloud,Occasionnel,1,7,15-19 km
9.195531256322475,Commercial,Cadre Commercial,1,10,10,8,25-34,4,3,3,3,1,2,3,Oui,19 %,0,1,5,4,Infra & Cloud,Aucun,9,6,0-4 km
8.72453251118548,Commercial,Cadre Commercial,1,19,19,2,35-44,3,1,2,2,1,3,3,Non,13 %,0,0,4,2,Transformation Digitale,Aucun,11,9,10-14 km
7.741967899820685,Commercial,Représentant Commercial,1,3,3,2,25-34,4,3,1,2,1,4,3,Oui,11 %,1,0,2,3,Infra & Cloud,Frequent,2,2,0-4 km
7.767687277186908,Consulting,Consultant,4,10,3,2,35-44,1,3,1,1,3,4,3,Non,12 %,1,0,4,3,Infra & Cloud,Occasionnel,1,2,0-4 km
9.790430830243832,Consulting,Senior Manager,0,21,20,8,35-44,3,3,4,3,4,2,3,Oui,13 %,0,0,3,1,Infra & Cloud,Aucun,2,10,0-4 km
9.862040362621954,Consulting,Senior Manager,4,23,19,9,45-59,4,1,5,3,4,3,3,Non,14 %,0,1,5,2,Transformation Digitale,Occasionnel,9,11,0-4 km
9.889287203134987,Ressources Humaines,Senior Manager,6,36,7,3,45-59,4,3,5,2,1,3,3,Non,14 %,0,0,4,4,Infra & Cloud,Occasionnel,7,7,5-9 km
8.173293438966228,Consulting,Assistant de Direction,9,6,4,2,35-44,3,3,1,3,2,3,3,Non,16 %,0,1,0,2,Infra & Cloud,Aucun,0,0,15-19 km
9.04793908261736,Consulting,Manager,0,10,9,7,25-34,4,3,3,4,4,2,3,Non,11 %,0,1,0,3,Infra & Cloud,Occasionnel,1,6,5-9 km
8.447199819595703,Consulting,Assistant de Direction,1,9,9,8,35-44,3,3,2,4,3,3,3,Non,13 %,0,0,4,3,Infra & Cloud,Occasionnel,8,8,0-4 km
8.319717386850606,Commercial,Cadre Commercial,0,10,9,3,35-44,3,3,2,1,4,3,3,Non,17 %,0,1,2,3,Marketing,Frequent,1,7,0-4 km
8.354674261918463,Consulting,Assistant de Direction,1,9,9,6,35-44,3,3,2,3,2,3,3,Oui,11 %,0,0,3,4,Infra & Cloud,Frequent,1,1,0-4 km
9.54873932271967,Ressources Humaines,Senior Manager,1,33,33,9,45-59,3,3,4,2,2,3,3,Oui,11 %,0,1,2,3,Infra & Cloud,Occasionnel,0,10,5-9 km
8.83840674707681,Commercial,Cadre Commercial,3,11,7,7,35-44,2,3,2,1,4,3,3,Non,15 %,0,1,3,2,Infra & Cloud,Occasionnel,1,7,0-4 km
8.72029728739272,Commercial,Cadre Commercial,1,10,10,8,25-34,3,3,2,1,4,4,3,Non,12 %,0,0,6,2,Transformation Digitale,Occasionnel,9,6,15-19 km
8.207946941048617,Consulting,Consultant,3,7,3,2,25-34,4,3,1,4,3,2,3,Non,11 %,0,3,6,1,Transformation Digitale,Occasionnel,1,2,15-19 km
9.211239967219019,Consulting,Tech Lead,7,31,10,9,45-59,3,2,3,1,4,2,3,Oui,14 %,1,0,0,4,Transformation Digitale,Occasionnel,5,9,5-9 km
7.778211474512493,Consulting,Consultant,3,7,4,2,35-44,2,3,1,2,3,3,4,Non,22 %,0,1,3,4,Infra & Cloud,Occasionnel,0,3,0-4 km
8.442469645220301,Commercial,Cadre Commercial,2,17,15,7,35-44,1,4,2,1,4,2,3,Non,16 %,0,1,2,3,Marketing,Frequent,6,13,5-9 km
8.97449144816442,Consulting,Tech Lead,1,11,10,9,45-59,4,3,3,4,3,3,3,Non,11 %,0,0,2,3,Infra & Cloud,Occasionnel,0,8,0-4 km
7.837948916025283,Commercial,Représentant Commercial,8,5,1,0,25-34,3,4,1,4,2,3,3,Non,14 %,0,1,4,3,Transformation Digitale,Occasionnel,0,0,10-14 km
9.483644576482009,Consulting,Tech Lead,3,29,5,2,45-59,4,2,4,2,2,2,3,Non,16 %,0,0,1,2,Entrepreunariat,Occasionnel,0,3,10-14 km
7.385230923066573,Consulting,Consultant,1,0,0,0,18-24,4,3,1,4,3,4,3,Non,15 %,0,0,5,3,Infra & Cloud,Aucun,0,0,0-4 km
8.587465244401569,Consulting,Consultant,0,10,9,7,35-44,4,2,2,4,2,3,3,Non,12 %,0,1,0,3,Transformation Digitale,Occasionnel,0,0,0-4 km
8.531490496117062,Commercial,Cadre Commercial,3,8,6,2,25-34,4,1,2,4,2,3,4,Non,20 %,0,0,3,1,Infra & Cloud,Frequent,0,0,0-4 km
9.524859098381523,Commercial,Cadre Commercial,6,24,19,7,45-59,1,4,4,3,3,2,3,Oui,17 %,1,0,2,4,Marketing,Occasionnel,3,8,10-14 km
9.503233841478497,Consulting,Tech Lead,4,33,19,16,45-59,4,3,4,2,1,3,3,Oui,12 %,0,1,0,3,Infra & Cloud,Occasionnel,15,9,20-29 km
7.615791072035833,Consulting,Assistant de Direction,1,5,5,4,25-34,1,2,1,3,3,3,4,Non,20 %,0,3,2,1,Entrepreunariat,Aucun,0,0,20-29 km
8.760609847570002,Consulting,Manager,5,15,12,11,35-44,2,4,2,3,2,3,4,Non,20 %,0,3,0,1,Transformation Digitale,Occasionnel,11,8,0-4 km
8.599694412927981,Consulting,Consultant,4,10,8,7,25-34,2,3,2,3,1,3,3,Non,13 %,0,2,1,3,Transformation Digitale,Occasionnel,7,7,20-29 km
7.932362154339751,Commercial,Représentant Commercial,7,3,1,0,25-34,3,2,1,4,3,4,3,Non,14 %,1,0,3,3,Infra & Cloud,Frequent,0,0,0-4 km
8.437067146936952,Commercial,Cadre Commercial,0,5,4,2,35-44,4,3,2,3,3,2,3,Oui,18 %,1,1,0,4,Marketing,Frequent,3,2,15-19 km
7.8674885686991285,Consulting,Assistant de Direction,1,4,4,2,35-44,4,4,1,3,4,3,3,Non,11 %,0,3,2,3,Infra & Cloud,Frequent,0,3,5-9 km
8.808070154764538,Consulting,Manager,1,14,14,11,25-34,3,3,2,4,4,4,3,Non,11 %,0,0,2,4,Entrepreunariat,Occasionnel,4,11,0-4 km
8.460622839927844,Commercial,Cadre Commercial,1,5,5,3,25-34,3,2,2,1,3,3,3,Non,11 %,0,1,0,3,Infra & Cloud,Occasionnel,0,4,20-29 km
8.729073550451737,Consulting,Tech Lead,1,10,10,2,25-34,4,3,2,3,4,2,3,Oui,15 %,1,2,3,4,Transformation Digitale,Occasionnel,6,7,20-29 km
8.71948076085107,Commercial,Cadre Commercial,3,8,5,4,35-44,1,2,2,4,4,4,3,Oui,12 %,0,2,2,4,Infra & Cloud,Occasionnel,1,4,20-29 km
9.268326221174837,Commercial,Cadre Commercial,2,14,4,2,45-59,2,3,3,2,2,3,3,Non,11 %,0,0,5,3,Marketing,Frequent,3,2,0-4 km
8.60666819784384,Consulting,Assistant de Direction,3,12,6,2,35-44,4,3,2,4,1,2,3,Oui,14 %,0,2,4,3,Infra & Cloud,Frequent,3,3,20-29 km
8.005367067316664,Consulting,Assistant de Direction,7,8,6,4,35-44,3,3,1,3,4,3,3,Oui,15 %,0,0,2,1,Infra & Cloud,Occasionnel,1,3,0-4 km
9.21024036697585,Commercial,Cadre Commercial,6,8,5,4,25-34,2,3,2,4,1,4,3,Non,13 %,0,0,2,1,Infra & Cloud,Frequent,1,2,5-9 km
8.313607139317558,Commercial,Cadre Commercial,0,4,3,2,25-34,3,3,2,2,1,2,3,Oui,13 %,0,3,3,1,Marketing,Occasionnel,1,2,0-4 km
9.298442820197728,Consulting,Manager,3,13,6,4,35-44,3,3,3,3,2,3,4,Non,21 %,0,1,2,2,Infra & Cloud,Aucun,0,5,20-29 km
8.73761303680885,Commercial,Cadre Commercial,2,6,3,2,25-34,1,4,2,3,2,2,3,Non,11 %,0,0,3,1,Infra & Cloud,Occasionnel,1,2,15-19 km
9.49160187662504,Consulting,Tech Lead,2,24,5,3,45-59,4,4,4,3,2,2,3,Oui,11 %,0,1,3,2,Transformation Digitale,Frequent,0,2,20-29 km
8.31434234336979,Consulting,Assistant de Direction,1,20,20,7,35-44,1,2,2,3,1,1,3,Oui,14 %,0,0,3,3,Transformation Digitale,Occasionnel,1,8,5-9 km
8.660427359502146,Commercial,Cadre Commercial,1,6,6,2,25-34,4,2,2,4,4,3,3,Oui,11 %,0,0,3,3,Marketing,Occasionnel,4,4,10-14 km
7.781138509845015,Consulting,Assistant de Direction,1,8,8,2,25-34,4,3,1,3,4,3,3,Oui,13 %,1,0,2,4,Infra & Cloud,Occasionnel,7,7,15-19 km
8.270013062273787,Consulting,Assistant de Direction,0,5,4,3,25-34,1,2,1,4,4,3,3,Non,12 %,0,0,2,1,Transformation Digitale,Occasionnel,1,1,0-4 km
9.72913416539135,Ressources Humaines,Senior Manager,0,21,20,7,35-44,3,3,4,1,3,3,3,Non,14 %,0,1,5,3,Ressources Humaines,Occasionnel,0,9,10-14 km
7.989899374942939,Consulting,Consultant,9,12,5,4,45-59,3,3,1,1,3,1,3,Non,13 %,0,0,2,4,Autre,Occasionnel,0,4,5-9 km
8.196987927258897,Consulting,Consultant,4,8,3,2,35-44,1,3,1,3,1,3,3,Non,18 %,0,0,6,3,Transformation Digitale,Occasionnel,0,2,10-14 km
9.14452103093889,Consulting,Tech Lead,2,10,2,2,35-44,3,3,3,4,3,3,3,Non,11 %,0,0,2,2,Infra & Cloud,Frequent,2,2,15-19 km
8.080237416216702,Consulting,Consultant,4,7,3,2,25-34,1,3,1,4,2,2,3,Non,11 %,0,1,2,3,Entrepreunariat,Occasionnel,0,2,0-4 km
8.182838710766026,Consulting,Consultant,0,8,7,7,25-34,3,4,1,1,4,3,3,Non,12 %,0,0,2,3,Autre,Occasionnel,0,7,5-9 km
8.985820874482043,Ressources Humaines,Ressources Humaines,1,10,10,9,25-34,2,2,3,1,1,2,3,Non,13 %,0,0,3,3,Autre,Occasionnel,0,9,15-19 km
8.36287583103188,Consulting,Consultant,3,20,4,3,45-59,1,2,2,1,1,3,4,Non,20 %,1,0,2,2,Infra & Cloud,Frequent,1,3,20-29 km
8.929832503272403,Consulting,Manager,0,9,8,7,25-34,3,3,3,4,1,3,3,Oui,12 %,1,0,1,1,Autre,Frequent,7,7,10-14 km
9.760136677640245,Consulting,Directeur Technique,6,29,20,7,45-59,4,3,4,4,4,2,3,Non,19 %,0,0,3,3,Transformation Digitale,Occasionnel,12,7,0-4 km
9.888475432415625,Consulting,Directeur Technique,3,32,9,8,45-59,4,3,5,1,3,3,4,Oui,21 %,0,1,3,3,Transformation Digitale,Occasionnel,1,5,0-4 km
9.597845154707354,Consulting,Directeur Technique,2,31,7,7,45-59,2,4,4,4,4,4,3,Non,13 %,0,2,4,4,Transformation Digitale,Occasionnel,0,0,0-4 km
9.13550906135318,Commercial,Cadre Commercial,3,15,5,4,35-44,1,3,2,2,4,3,3,Oui,16 %,0,0,3,4,Marketing,Occasionnel,0,1,0-4 km
7.215239978730097,Commercial,Représentant Commercial,1,1,1,0,25-34,2,1,1,3,2,3,3,Non,12 %,1,0,3,4,Infra & Cloud,Frequent,0,0,0-4 km
8.472195825485501,Commercial,Cadre Commercial,7,8,3,2,25-34,4,3,2,1,2,3,3,Non,14 %,0,2,3,4,Marketing,Occasionnel,0,2,5-9 km
9.70643807033756,Consulting,Directeur Technique,3,9,3,2,25-34,1,3,4,2,3,4,3,Non,11 %,0,0,3,5,Infra & Cloud,Occasionnel,1,0,5-9 km
8.005367067316664,Consulting,Assistant de Direction,5,10,4,3,25-34,4,3,1,1,3,3,3,Non,14 %,0,2,2,4,Autre,Frequent,1,3,0-4 km
7.140453043101158,Consulting,Assistant de Direction,1,1,1,0,25-34,1,2,1,2,3,4,3,Non,12 %,1,0,3,3,Infra & Cloud,Occasionnel,0,0,5-9 km
7.649692623711514,Consulting,Consultant,0,6,5,0,25-34,2,3,1,1,2,4,3,Non,14 %,0,0,3,1,Infra & Cloud,Occasionnel,1,4,10-14 km
8.667507952075105,Consulting,Consultant,1,10,10,4,35-44,1,2,2,4,3,2,3,Non,16 %,0,0,2,4,Infra & Cloud,Occasionnel,1,8,0-4 km
8.639056779173078,Commercial,Cadre Commercial,4,11,3,2,35-44,3,2,2,1,1,2,3,Non,13 %,0,2,3,4,Marketing,Occasionnel,0,2,15-19 km
8.137688184977605,Consulting,Assistant de Direction,7,17,6,5,45-59,1,3,1,4,3,2,3,Non,12 %,0,1,2,3,Entrepreunariat,Occasionnel,1,2,0-4 km
8.38958706681109,Commercial,Représentant Commercial,3,6,3,2,25-34,1,2,1,1,1,3,3,Non,12 %,1,0,2,2,Infra & Cloud,Occasionnel,2,2,5-9 km
8.160803920954665,Consulting,Consultant,0,7,6,5,35-44,3,4,1,3,1,1,3,Non,14 %,0,0,2,2,Entrepreunariat,Aucun,1,3,5-9 km
7.633853559681768,Consulting,Assistant de Direction,2,5,3,2,45-59,1,3,1,1,4,4,4,Non,22 %,0,1,3,2,Infra & Cloud,Occasionnel,1,0,0-4 km
9.75091895389152,Consulting,Directeur Technique,3,26,20,17,45-59,1,3,4,3,2,4,3,Non,19 %,0,2,2,4,Transformation Digitale,Occasionnel,5,6,0-4 km
8.333991247194975,Commercial,Cadre Commercial,1,5,5,4,18-24,4,3,2,3,3,3,3,Oui,12 %,0,2,3,1,Transformation Digitale,Occasionnel,0,3,0-4 km
9.127502093667179,Commercial,Cadre Commercial,4,7,4,3,25-34,4,3,2,4,3,2,3,Non,12 %,0,1,3,5,Marketing,Occasionnel,0,3,5-9 km
8.100161446936607,Consulting,Consultant,5,7,5,4,25-34,4,2,1,2,1,2,3,Non,17 %,0,1,2,3,Infra & Cloud,Occasionnel,0,2,0-4 km
7.662937850461535,Consulting,Assistant de Direction,2,7,4,2,35-44,2,4,1,3,1,2,3,Oui,12 %,0,0,5,5,Transformation Digitale,Occasionnel,0,3,5-9 km
8.288031567776464,Consulting,Consultant,3,11,8,7,35-44,3,3,2,3,3,4,3,Non,11 %,0,2,2,4,Autre,Aucun,0,7,5-9 km
9.286745703178589,Commercial,Cadre Commercial,1,13,13,7,25-34,1,3,3,4,1,3,3,Non,18 %,0,1,5,2,Infra & Cloud,Occasionnel,9,9,5-9 km
9.219993629004321,Commercial,Cadre Commercial,4,28,7,7,45-59,1,3,3,4,1,4,3,Non,11 %,1,1,1,3,Marketing,Occasionnel,4,3,5-9 km
8.20166019080868,Consulting,Consultant,2,11,1,0,35-44,1,2,1,1,2,4,4,Oui,23 %,1,0,2,3,Infra & Cloud,Aucun,0,0,0-4 km
8.915566545710645,Consulting,Tech Lead,1,10,10,8,25-34,3,4,3,2,1,3,3,Non,11 %,1,0,2,5,Infra & Cloud,Frequent,4,7,0-4 km
9.292104673778823,Consulting,Manager,2,24,7,7,45-59,2,1,3,1,2,3,3,Oui,18 %,0,1,2,3,Transformation Digitale,Occasionnel,0,7,20-29 km
7.6544432264701125,Ressources Humaines,Ressources Humaines,9,8,3,2,25-34,4,4,1,2,4,3,3,Non,18 %,0,0,3,2,Transformation Digitale,Occasionnel,0,2,5-9 km
8.222285073872717,Consulting,Consultant,6,7,2,2,25-34,2,3,1,4,3,1,3,Oui,13 %,1,1,2,3,Infra & Cloud,Frequent,2,2,0-4 km
9.14644164612595,Consulting,Tech Lead,4,10,3,1,45-59,2,3,3,4,4,4,3,Oui,18 %,0,2,4,3,Entrepreunariat,Occasionnel,1,2,20-29 km
8.610136937058975,Commercial,Cadre Commercial,4,15,2,2,45-59,3,3,2,1,1,3,3,Non,11 %,0,3,3,3,Marketing,Occasionnel,2,2,5-9 km
7.916807490937603,Ressources Humaines,Ressources Humaines,1,2,2,2,25-34,1,3,1,3,4,3,3,Non,15 %,1,0,0,4,Entrepreunariat,Occasionnel,2,2,5-9 km
9.52937575208596,Consulting,Directeur Technique,2,16,9,8,35-44,4,2,3,2,3,3,3,Non,11 %,0,1,5,1,Transformation Digitale,Aucun,4,8,5-9 km
9.043577154098081,Commercial,Cadre Commercial,0,6,5,4,25-34,4,3,2,1,4,3,3,Non,18 %,0,0,4,3,Transformation Digitale,Occasionnel,1,3,5-9 km
8.059276223305648,Consulting,Consultant,3,7,5,2,35-44,3,2,1,3,4,3,3,Non,14 %,0,0,5,3,Infra & Cloud,Aucun,0,3,5-9 km
9.71709773156622,Consulting,Directeur Technique,4,35,9,8,45-59,4,4,4,2,2,2,3,Non,12 %,0,0,2,3,Transformation Digitale,Occasionnel,8,8,0-4 km
8.802672840312818,Consulting,Manager,2,20,3,2,45-59,1,3,2,3,2,2,3,Non,14 %,0,1,0,4,Entrepreunariat,Occasionnel,1,2,5-9 km
7.76046702921342,Consulting,Assistant de Direction,2,8,3,1,35-44,3,3,1,3,3,4,3,Non,14 %,0,1,3,3,Transformation Digitale,Occasionnel,1,2,0-4 km
8.137688184977605,Consulting,Assistant de Direction,1,6,5,2,35-44,4,3,1,2,3,2,3,Non,13 %,0,0,3,3,Infra & Cloud,Occasionnel,1,3,20-29 km
8.383433201236713,Commercial,Cadre Commercial,0,5,4,3,25-34,4,3,2,1,1,3,3,Non,14 %,0,2,2,3,Transformation Digitale,Frequent,0,3,5-9 km
8.468002947225466,Commercial,Cadre Commercial,3,15,13,9,25-34,4,1,2,1,4,3,3,Non,18 %,0,0,2,3,Autre,Occasionnel,3,12,0-4 km
8.57583938684897,Commercial,Cadre Commercial,8,4,2,1,25-34,4,3,2,3,3,2,3,Non,15 %,0,2,2,1,Infra & Cloud,Occasionnel,2,2,15-19 km
8.20903626577507,Consulting,Consultant,1,12,12,9,35-44,1,3,1,4,3,3,3,Non,13 %,0,0,3,2,Transformation Digitale,Frequent,5,8,5-9 km
8.469891918298224,Commercial,Cadre Commercial,7,11,1,0,35-44,1,3,2,3,3,2,3,Non,12 %,0,1,4,5,Marketing,Frequent,0,0,0-4 km
7.150701457592526,Consulting,Assistant de Direction,1,1,1,0,25-34,3,3,1,3,2,2,3,Non,13 %,0,2,2,3,Entrepreunariat,Aucun,0,0,5-9 km
8.497194544909547,Consulting,Assistant de Direction,0,13,12,9,45-59,2,4,2,3,1,2,4,Non,24 %,0,1,2,2,Infra & Cloud,Occasionnel,2,8,0-4 km
9.255982729854884,Consulting,Manager,3,29,8,7,45-59,3,3,3,2,2,3,3,Non,14 %,0,2,3,4,Infra & Cloud,Occasionnel,0,7,5-9 km
9.74143910058173,Consulting,Directeur Technique,7,16,14,8,25-34,2,3,4,1,4,2,3,Non,14 %,0,2,3,3,Transformation Digitale,Frequent,6,9,15-19 km
7.975908360165538,Commercial,Représentant Commercial,3,5,3,2,25-34,1,3,1,3,4,4,3,Non,15 %,1,1,3,3,Entrepreunariat,Frequent,1,2,0-4 km
8.659733878198347,Commercial,Cadre Commercial,5,7,5,3,25-34,1,3,2,2,1,1,3,Non,11 %,1,0,4,3,Entrepreunariat,Frequent,0,0,10-14 km
8.433811582477187,Commercial,Cadre Commercial,0,16,15,9,25-34,1,2,2,2,3,4,4,Oui,23 %,1,0,2,4,Transformation Digitale,Occasionnel,10,10,20-29 km
7.785305182539862,Commercial,Représentant Commercial,1,1,1,0,35-44,4,3,1,3,1,3,3,Non,13 %,0,1,3,1,Infra & Cloud,Occasionnel,0,0,5-9 km
